cpmPriceInEuro;semanticSegmentProviderId;semanticSegmentTypeId;semanticSegmentName;description;parentId;parentIds;isRoot;hasChildren;semanticSegmentId;semanticSegmentProviderName;semanticSegmentTypeName;semanticSegmentNameClean;levels
1.5;20;18;OTT-CTV : Cable_TV-Channel : WGBA;;21614.0;[21614];False;False;22587;peer39;ott-ctv;cable_tv-channel : wgba;['cable_tv-channel', 'wgba']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WGCL;;21614.0;[21614];False;False;22588;peer39;ott-ctv;cable_tv-channel : wgcl;['cable_tv-channel', 'wgcl']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WGHP;;21614.0;[21614];False;False;22589;peer39;ott-ctv;cable_tv-channel : wghp;['cable_tv-channel', 'wghp']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WGN America;;21614.0;[21614];False;False;22590;peer39;ott-ctv;cable_tv-channel : wgn america;['cable_tv-channel', 'wgn america']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WhaleRock Tested;;21614.0;[21614];False;False;22591;peer39;ott-ctv;cable_tv-channel : whalerock tested;['cable_tv-channel', 'whalerock tested']
1.5;20;18;OTT-CTV : Cable_TV-Channel : What To Watch on Fire TV;;21614.0;[21614];False;False;22592;peer39;ott-ctv;cable_tv-channel : what to watch on fire tv;['cable_tv-channel', 'what to watch on fire tv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WHDH;;21614.0;[21614];False;False;25063;peer39;ott-ctv;cable_tv-channel : whdh;['cable_tv-channel', 'whdh']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WHEC;;21614.0;[21614];False;False;22593;peer39;ott-ctv;cable_tv-channel : whec;['cable_tv-channel', 'whec']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WHIO TV;;21614.0;[21614];False;False;25064;peer39;ott-ctv;cable_tv-channel : whio tv;['cable_tv-channel', 'whio tv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WHNS;;21614.0;[21614];False;False;22594;peer39;ott-ctv;cable_tv-channel : whns;['cable_tv-channel', 'whns']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WHSV;;21614.0;[21614];False;False;25065;peer39;ott-ctv;cable_tv-channel : whsv;['cable_tv-channel', 'whsv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : Wicked Horror TV;;21614.0;[21614];False;False;22595;peer39;ott-ctv;cable_tv-channel : wicked horror tv;['cable_tv-channel', 'wicked horror tv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : Wiener Staatsoper;;21614.0;[21614];False;False;22596;peer39;ott-ctv;cable_tv-channel : wiener staatsoper;['cable_tv-channel', 'wiener staatsoper']
1.5;20;18;OTT-CTV : Cable_TV-Channel : Wild World;;21614.0;[21614];False;False;22597;peer39;ott-ctv;cable_tv-channel : wild world;['cable_tv-channel', 'wild world']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WildEarth TV;;21614.0;[21614];False;False;22598;peer39;ott-ctv;cable_tv-channel : wildearth tv;['cable_tv-channel', 'wildearth tv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : Willow TV Channel;;21614.0;[21614];False;False;22599;peer39;ott-ctv;cable_tv-channel : willow tv channel;['cable_tv-channel', 'willow tv channel']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WINK News;;21614.0;[21614];False;False;25066;peer39;ott-ctv;cable_tv-channel : wink news;['cable_tv-channel', 'wink news']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WION;;21614.0;[21614];False;False;25067;peer39;ott-ctv;cable_tv-channel : wion;['cable_tv-channel', 'wion']
1.5;20;18;OTT-CTV : Cable_TV-Channel : wirangeln;;21614.0;[21614];False;False;30315;peer39;ott-ctv;cable_tv-channel : wirangeln;['cable_tv-channel', 'wirangeln']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WISC;;21614.0;[21614];False;False;22600;peer39;ott-ctv;cable_tv-channel : wisc;['cable_tv-channel', 'wisc']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WITN News;;21614.0;[21614];False;False;22601;peer39;ott-ctv;cable_tv-channel : witn news;['cable_tv-channel', 'witn news']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WJHG TV;;21614.0;[21614];False;False;25068;peer39;ott-ctv;cable_tv-channel : wjhg tv;['cable_tv-channel', 'wjhg tv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WJRT;;21614.0;[21614];False;False;22602;peer39;ott-ctv;cable_tv-channel : wjrt;['cable_tv-channel', 'wjrt']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WKBW;;21614.0;[21614];False;False;22603;peer39;ott-ctv;cable_tv-channel : wkbw;['cable_tv-channel', 'wkbw']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WKMG;;21614.0;[21614];False;False;22604;peer39;ott-ctv;cable_tv-channel : wkmg;['cable_tv-channel', 'wkmg']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WKOW;;21614.0;[21614];False;False;25069;peer39;ott-ctv;cable_tv-channel : wkow;['cable_tv-channel', 'wkow']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WKTV;;21614.0;[21614];False;False;22605;peer39;ott-ctv;cable_tv-channel : wktv;['cable_tv-channel', 'wktv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WKYT;;21614.0;[21614];False;False;25070;peer39;ott-ctv;cable_tv-channel : wkyt;['cable_tv-channel', 'wkyt']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WLEX;;21614.0;[21614];False;False;22606;peer39;ott-ctv;cable_tv-channel : wlex;['cable_tv-channel', 'wlex']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WLFI;;21614.0;[21614];False;False;22607;peer39;ott-ctv;cable_tv-channel : wlfi;['cable_tv-channel', 'wlfi']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WLTX News19;;21614.0;[21614];False;False;25071;peer39;ott-ctv;cable_tv-channel : wltx news19;['cable_tv-channel', 'wltx news19']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WLUC;;21614.0;[21614];False;False;22608;peer39;ott-ctv;cable_tv-channel : wluc;['cable_tv-channel', 'wluc']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WMBF;;21614.0;[21614];False;False;22609;peer39;ott-ctv;cable_tv-channel : wmbf;['cable_tv-channel', 'wmbf']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WMC;;21614.0;[21614];False;False;22610;peer39;ott-ctv;cable_tv-channel : wmc;['cable_tv-channel', 'wmc']
0.0;20;18;OTT-CTV : Cable_TV-Channel : WMTV;;21614.0;[21614];False;False;22611;peer39;ott-ctv;cable_tv-channel : wmtv;['cable_tv-channel', 'wmtv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WNDU;;21614.0;[21614];False;False;25072;peer39;ott-ctv;cable_tv-channel : wndu;['cable_tv-channel', 'wndu']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WNEM;;21614.0;[21614];False;False;22612;peer39;ott-ctv;cable_tv-channel : wnem;['cable_tv-channel', 'wnem']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WNEP The News Station;;21614.0;[21614];False;False;25073;peer39;ott-ctv;cable_tv-channel : wnep the news station;['cable_tv-channel', 'wnep the news station']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WNYT;;21614.0;[21614];False;False;22613;peer39;ott-ctv;cable_tv-channel : wnyt;['cable_tv-channel', 'wnyt']
1.5;20;18;OTT-CTV : Cable_TV-Channel : Workpoint;;21614.0;[21614];False;False;25074;peer39;ott-ctv;cable_tv-channel : workpoint;['cable_tv-channel', 'workpoint']
1.5;20;18;OTT-CTV : Cable_TV-Channel : World Fishing Network;;21614.0;[21614];False;False;22614;peer39;ott-ctv;cable_tv-channel : world fishing network;['cable_tv-channel', 'world fishing network']
1.5;20;18;OTT-CTV : Cable_TV-Channel : World Harvest Television;;21614.0;[21614];False;False;22615;peer39;ott-ctv;cable_tv-channel : world harvest television;['cable_tv-channel', 'world harvest television']
1.5;20;18;OTT-CTV : Cable_TV-Channel : World Punjabi;;21614.0;[21614];False;False;22616;peer39;ott-ctv;cable_tv-channel : world punjabi;['cable_tv-channel', 'world punjabi']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WorldstarHipHop;;21614.0;[21614];False;False;22617;peer39;ott-ctv;cable_tv-channel : worldstarhiphop;['cable_tv-channel', 'worldstarhiphop']
0.0;20;18;OTT-CTV : Cable_TV-Channel : Wotchit;;21614.0;[21614];False;False;22618;peer39;ott-ctv;cable_tv-channel : wotchit;['cable_tv-channel', 'wotchit']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WOW Presents Plus;;21614.0;[21614];False;False;22619;peer39;ott-ctv;cable_tv-channel : wow presents plus;['cable_tv-channel', 'wow presents plus']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WPIX;;21614.0;[21614];False;False;25075;peer39;ott-ctv;cable_tv-channel : wpix;['cable_tv-channel', 'wpix']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WPLG;;21614.0;[21614];False;False;25076;peer39;ott-ctv;cable_tv-channel : wplg;['cable_tv-channel', 'wplg']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WPSD Local 6;;21614.0;[21614];False;False;25077;peer39;ott-ctv;cable_tv-channel : wpsd local 6;['cable_tv-channel', 'wpsd local 6']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WPSN;;21614.0;[21614];False;False;22620;peer39;ott-ctv;cable_tv-channel : wpsn;['cable_tv-channel', 'wpsn']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WPTA;;21614.0;[21614];False;False;22621;peer39;ott-ctv;cable_tv-channel : wpta;['cable_tv-channel', 'wpta']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WPTV;;21614.0;[21614];False;False;22622;peer39;ott-ctv;cable_tv-channel : wptv;['cable_tv-channel', 'wptv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WPTZ;;21614.0;[21614];False;False;22623;peer39;ott-ctv;cable_tv-channel : wptz;['cable_tv-channel', 'wptz']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WPXI;;21614.0;[21614];False;False;25078;peer39;ott-ctv;cable_tv-channel : wpxi;['cable_tv-channel', 'wpxi']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WRAL;;21614.0;[21614];False;False;22624;peer39;ott-ctv;cable_tv-channel : wral;['cable_tv-channel', 'wral']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WRC;;21614.0;[21614];False;False;25079;peer39;ott-ctv;cable_tv-channel : wrc;['cable_tv-channel', 'wrc']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WRDE;;21614.0;[21614];False;False;31929;peer39;ott-ctv;cable_tv-channel : wrde;['cable_tv-channel', 'wrde']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WRDW;;21614.0;[21614];False;False;22625;peer39;ott-ctv;cable_tv-channel : wrdw;['cable_tv-channel', 'wrdw']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WRTV;;21614.0;[21614];False;False;22626;peer39;ott-ctv;cable_tv-channel : wrtv;['cable_tv-channel', 'wrtv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WSAZ News;;21614.0;[21614];False;False;22627;peer39;ott-ctv;cable_tv-channel : wsaz news;['cable_tv-channel', 'wsaz news']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WSB TV;;21614.0;[21614];False;False;25080;peer39;ott-ctv;cable_tv-channel : wsb tv;['cable_tv-channel', 'wsb tv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WSFL;;21614.0;[21614];False;False;22628;peer39;ott-ctv;cable_tv-channel : wsfl;['cable_tv-channel', 'wsfl']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WSIL;;21614.0;[21614];False;False;25081;peer39;ott-ctv;cable_tv-channel : wsil;['cable_tv-channel', 'wsil']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WSL;;21614.0;[21614];False;False;22629;peer39;ott-ctv;cable_tv-channel : wsl;['cable_tv-channel', 'wsl']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WSLS 10 News;;21614.0;[21614];False;False;25082;peer39;ott-ctv;cable_tv-channel : wsls 10 news;['cable_tv-channel', 'wsls 10 news']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WSMV;;21614.0;[21614];False;False;22630;peer39;ott-ctv;cable_tv-channel : wsmv;['cable_tv-channel', 'wsmv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WSOC TV;;21614.0;[21614];False;False;25083;peer39;ott-ctv;cable_tv-channel : wsoc tv;['cable_tv-channel', 'wsoc tv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WTHI News 10;;21614.0;[21614];False;False;30293;peer39;ott-ctv;cable_tv-channel : wthi news 10;['cable_tv-channel', 'wthi news 10']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WTVA;;21614.0;[21614];False;False;22631;peer39;ott-ctv;cable_tv-channel : wtva;['cable_tv-channel', 'wtva']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WTVFNewsChannel5;;21614.0;[21614];False;False;25084;peer39;ott-ctv;cable_tv-channel : wtvfnewschannel5;['cable_tv-channel', 'wtvfnewschannel5']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WTVG;;21614.0;[21614];False;False;25085;peer39;ott-ctv;cable_tv-channel : wtvg;['cable_tv-channel', 'wtvg']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WTVJ;;21614.0;[21614];False;False;22632;peer39;ott-ctv;cable_tv-channel : wtvj;['cable_tv-channel', 'wtvj']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WTVM;;21614.0;[21614];False;False;22633;peer39;ott-ctv;cable_tv-channel : wtvm;['cable_tv-channel', 'wtvm']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WTVR;;21614.0;[21614];False;False;22634;peer39;ott-ctv;cable_tv-channel : wtvr;['cable_tv-channel', 'wtvr']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WTVY;;21614.0;[21614];False;False;22635;peer39;ott-ctv;cable_tv-channel : wtvy;['cable_tv-channel', 'wtvy']
1.5;20;18;OTT-CTV : Cable_TV-Channel : Wu Tang Collection;;21614.0;[21614];False;False;22636;peer39;ott-ctv;cable_tv-channel : wu tang collection;['cable_tv-channel', 'wu tang collection']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WVIR;;21614.0;[21614];False;False;22637;peer39;ott-ctv;cable_tv-channel : wvir;['cable_tv-channel', 'wvir']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WVIT;;21614.0;[21614];False;False;25086;peer39;ott-ctv;cable_tv-channel : wvit;['cable_tv-channel', 'wvit']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WVLT-TV;;21614.0;[21614];False;False;22638;peer39;ott-ctv;cable_tv-channel : wvlt-tv;['cable_tv-channel', 'wvlt-tv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WWBT;;21614.0;[21614];False;False;22639;peer39;ott-ctv;cable_tv-channel : wwbt;['cable_tv-channel', 'wwbt']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WWE;;21614.0;[21614];False;False;22640;peer39;ott-ctv;cable_tv-channel : wwe;['cable_tv-channel', 'wwe']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WWL-TV;;21614.0;[21614];False;False;25087;peer39;ott-ctv;cable_tv-channel : wwl-tv;['cable_tv-channel', 'wwl-tv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WWNY;;21614.0;[21614];False;False;22641;peer39;ott-ctv;cable_tv-channel : wwny;['cable_tv-channel', 'wwny']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WXIA-TV;;21614.0;[21614];False;False;25088;peer39;ott-ctv;cable_tv-channel : wxia-tv;['cable_tv-channel', 'wxia-tv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WXMI;;21614.0;[21614];False;False;22642;peer39;ott-ctv;cable_tv-channel : wxmi;['cable_tv-channel', 'wxmi']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WXOW;;21614.0;[21614];False;False;25089;peer39;ott-ctv;cable_tv-channel : wxow;['cable_tv-channel', 'wxow']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WXYZ Detroit;;21614.0;[21614];False;False;22643;peer39;ott-ctv;cable_tv-channel : wxyz detroit;['cable_tv-channel', 'wxyz detroit']
1.5;20;18;OTT-CTV : Cable_TV-Channel : WYFF;;21614.0;[21614];False;False;22644;peer39;ott-ctv;cable_tv-channel : wyff;['cable_tv-channel', 'wyff']
1.5;20;18;OTT-CTV : Cable_TV-Channel : XITE;;21614.0;[21614];False;False;22645;peer39;ott-ctv;cable_tv-channel : xite;['cable_tv-channel', 'xite']
1.5;20;18;OTT-CTV : Cable_TV-Channel : XOD NETWORK;;21614.0;[21614];False;False;22646;peer39;ott-ctv;cable_tv-channel : xod network;['cable_tv-channel', 'xod network']
1.5;20;18;OTT-CTV : Cable_TV-Channel : Xplore;;21614.0;[21614];False;False;22647;peer39;ott-ctv;cable_tv-channel : xplore;['cable_tv-channel', 'xplore']
1.5;20;18;OTT-CTV : Cable_TV-Channel : Yahoo Sports;;21614.0;[21614];False;False;22648;peer39;ott-ctv;cable_tv-channel : yahoo sports;['cable_tv-channel', 'yahoo sports']
1.5;20;18;OTT-CTV : Cable_TV-Channel : YES;;21614.0;[21614];False;False;22649;peer39;ott-ctv;cable_tv-channel : yes;['cable_tv-channel', 'yes']
1.5;20;18;OTT-CTV : Cable_TV-Channel : Yippee;;21614.0;[21614];False;False;22650;peer39;ott-ctv;cable_tv-channel : yippee;['cable_tv-channel', 'yippee']
1.5;20;18;OTT-CTV : Cable_TV-Channel : YO TV;;21614.0;[21614];False;False;22651;peer39;ott-ctv;cable_tv-channel : yo tv;['cable_tv-channel', 'yo tv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : Yoga by Fawesome tv;;21614.0;[21614];False;False;25090;peer39;ott-ctv;cable_tv-channel : yoga by fawesome tv;['cable_tv-channel', 'yoga by fawesome tv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : Yogamour;;21614.0;[21614];False;False;22652;peer39;ott-ctv;cable_tv-channel : yogamour;['cable_tv-channel', 'yogamour']
1.5;20;18;OTT-CTV : Cable_TV-Channel : YouTube Kids;;21614.0;[21614];False;False;22653;peer39;ott-ctv;cable_tv-channel : youtube kids;['cable_tv-channel', 'youtube kids']
1.5;20;18;OTT-CTV : Cable_TV-Channel : YTN;;21614.0;[21614];False;False;22654;peer39;ott-ctv;cable_tv-channel : ytn;['cable_tv-channel', 'ytn']
1.5;20;18;OTT-CTV : Cable_TV-Channel : yuyu TV;;21614.0;[21614];False;False;22655;peer39;ott-ctv;cable_tv-channel : yuyu tv;['cable_tv-channel', 'yuyu tv']
1.5;20;18;OTT-CTV : Cable_TV-Channel : Zee Mundo;;21614.0;[21614];False;False;31930;peer39;ott-ctv;cable_tv-channel : zee mundo;['cable_tv-channel', 'zee mundo']
1.5;20;18;OTT-CTV : Cable_TV-Channel : ZEE News;;21614.0;[21614];False;False;30316;peer39;ott-ctv;cable_tv-channel : zee news;['cable_tv-channel', 'zee news']
1.5;20;18;OTT-CTV : Cable_TV-Channel : ZeeMarathi;;21614.0;[21614];False;False;22656;peer39;ott-ctv;cable_tv-channel : zeemarathi;['cable_tv-channel', 'zeemarathi']
1.5;20;18;OTT-CTV : Cable_TV-Channel : Zeste;;21614.0;[21614];False;False;31785;peer39;ott-ctv;cable_tv-channel : zeste;['cable_tv-channel', 'zeste']
1.5;20;18;OTT-CTV : Cable_TV-Channel : ZicZic Supers Songs;;21614.0;[21614];False;False;22657;peer39;ott-ctv;cable_tv-channel : ziczic supers songs;['cable_tv-channel', 'ziczic supers songs']
1.5;20;18;OTT-CTV : Cable_TV-Channel : Zodiac;;21614.0;[21614];False;False;22658;peer39;ott-ctv;cable_tv-channel : zodiac;['cable_tv-channel', 'zodiac']
1.5;20;18;OTT-CTV : Cable_TV-Channel : ZooMoo;;21614.0;[21614];False;False;22659;peer39;ott-ctv;cable_tv-channel : zoomoo;['cable_tv-channel', 'zoomoo']
0.0;20;18;OTT-CTV : Channel Category;;;;True;True;22660;peer39;ott-ctv;channel category;['channel category']
1.5;20;18;OTT-CTV : Channel Category : Adult;;22660.0;[22660];False;False;22661;peer39;ott-ctv;channel category : adult;['channel category', 'adult']
1.5;20;18;OTT-CTV : Channel Category : Anime;;22660.0;[22660];False;False;22662;peer39;ott-ctv;channel category : anime;['channel category', 'anime']
1.5;20;18;OTT-CTV : Channel Category : Arts & Culture;;22660.0;[22660];False;False;22663;peer39;ott-ctv;channel category : arts & culture;['channel category', 'arts & culture']
1.5;20;18;OTT-CTV : Channel Category : Automotive;;22660.0;[22660];False;False;22664;peer39;ott-ctv;channel category : automotive;['channel category', 'automotive']
1.5;20;18;OTT-CTV : Channel Category : Business&Finance;;22660.0;[22660];False;False;22665;peer39;ott-ctv;channel category : business&finance;['channel category', 'business&finance']
1.5;20;18;OTT-CTV : Channel Category : Cartoon;;22660.0;[22660];False;False;22666;peer39;ott-ctv;channel category : cartoon;['channel category', 'cartoon']
1.5;20;18;OTT-CTV : Channel Category : DIY;;22660.0;[22660];False;False;22667;peer39;ott-ctv;channel category : diy;['channel category', 'diy']
1.5;20;18;OTT-CTV : Channel Category : Documentary;;22660.0;[22660];False;False;22668;peer39;ott-ctv;channel category : documentary;['channel category', 'documentary']
1.5;20;18;OTT-CTV : Channel Category : Education;;22660.0;[22660];False;False;22669;peer39;ott-ctv;channel category : education;['channel category', 'education']
1.5;20;18;OTT-CTV : Channel Category : Entertainment;;22660.0;[22660];False;True;22670;peer39;ott-ctv;channel category : entertainment;['channel category', 'entertainment']
1.5;20;18;OTT-CTV : Channel Category : Entertainment : Celebrities and Gossip;;22670.0;[22670, 22660];False;False;22671;peer39;ott-ctv;channel category : entertainment : celebrities and gossip;['channel category', 'entertainment', 'celebrities and gossip']
1.5;20;18;OTT-CTV : Channel Category : Entertainment : Comedy;;22670.0;[22670, 22660];False;False;22672;peer39;ott-ctv;channel category : entertainment : comedy;['channel category', 'entertainment', 'comedy']
1.5;20;18;OTT-CTV : Channel Category : Entertainment : eSports&Gaming;;22670.0;[22670, 22660];False;False;22673;peer39;ott-ctv;channel category : entertainment : esports&gaming;['channel category', 'entertainment', 'esports&gaming']
1.5;20;18;OTT-CTV : Channel Category : Entertainment : Game Shows;;22670.0;[22670, 22660];False;False;22674;peer39;ott-ctv;channel category : entertainment : game shows;['channel category', 'entertainment', 'game shows']
1.5;20;18;OTT-CTV : Channel Category : Entertainment : Horror;;22670.0;[22670, 22660];False;False;22675;peer39;ott-ctv;channel category : entertainment : horror;['channel category', 'entertainment', 'horror']
1.5;20;18;OTT-CTV : Channel Category : Entertainment : Movies;;22670.0;[22670, 22660];False;False;22676;peer39;ott-ctv;channel category : entertainment : movies;['channel category', 'entertainment', 'movies']
1.5;20;18;OTT-CTV : Channel Category : Entertainment : Music;;22670.0;[22670, 22660];False;False;22677;peer39;ott-ctv;channel category : entertainment : music;['channel category', 'entertainment', 'music']
1.5;20;18;OTT-CTV : Channel Category : Entertainment : Reality;;22670.0;[22670, 22660];False;False;22678;peer39;ott-ctv;channel category : entertainment : reality;['channel category', 'entertainment', 'reality']
1.5;20;18;OTT-CTV : Channel Category : Entertainment : Series;;22670.0;[22670, 22660];False;False;22679;peer39;ott-ctv;channel category : entertainment : series;['channel category', 'entertainment', 'series']
1.5;20;18;OTT-CTV : Channel Category : Entertainment : Talk Shows;;22670.0;[22670, 22660];False;False;22680;peer39;ott-ctv;channel category : entertainment : talk shows;['channel category', 'entertainment', 'talk shows']
1.5;20;18;OTT-CTV : Channel Category : Entertainment : TV Shows;;22670.0;[22670, 22660];False;False;22681;peer39;ott-ctv;channel category : entertainment : tv shows;['channel category', 'entertainment', 'tv shows']
1.5;20;18;OTT-CTV : Channel Category : Family;;22660.0;[22660];False;False;22682;peer39;ott-ctv;channel category : family;['channel category', 'family']
1.5;20;18;OTT-CTV : Channel Category : Fashion;;22660.0;[22660];False;False;22683;peer39;ott-ctv;channel category : fashion;['channel category', 'fashion']
1.5;20;18;OTT-CTV : Channel Category : Fitness;;22660.0;[22660];False;False;22684;peer39;ott-ctv;channel category : fitness;['channel category', 'fitness']
1.5;20;18;OTT-CTV : Channel Category : Food&Beverage;;22660.0;[22660];False;False;22685;peer39;ott-ctv;channel category : food&beverage;['channel category', 'food&beverage']
1.5;20;18;OTT-CTV : Channel Category : Gamers&Gaming;;22660.0;[22660];False;False;22686;peer39;ott-ctv;channel category : gamers&gaming;['channel category', 'gamers&gaming']
1.5;20;18;OTT-CTV : Channel Category : Health;;22660.0;[22660];False;False;22687;peer39;ott-ctv;channel category : health;['channel category', 'health']
1.5;20;18;OTT-CTV : Channel Category : History;;22660.0;[22660];False;False;22688;peer39;ott-ctv;channel category : history;['channel category', 'history']
1.5;20;18;OTT-CTV : Channel Category : Home&Garden;;22660.0;[22660];False;False;22689;peer39;ott-ctv;channel category : home&garden;['channel category', 'home&garden']
1.5;20;18;OTT-CTV : Channel Category : Inspirational;;22660.0;[22660];False;False;22690;peer39;ott-ctv;channel category : inspirational;['channel category', 'inspirational']
1.5;20;18;OTT-CTV : Channel Category : Kids;;22660.0;[22660];False;False;22691;peer39;ott-ctv;channel category : kids;['channel category', 'kids']
1.5;20;18;OTT-CTV : Channel Category : Legal;;22660.0;[22660];False;False;22692;peer39;ott-ctv;channel category : legal;['channel category', 'legal']
1.5;20;18;OTT-CTV : Channel Category : Lifestyle;;22660.0;[22660];False;False;22693;peer39;ott-ctv;channel category : lifestyle;['channel category', 'lifestyle']
1.5;20;18;OTT-CTV : Channel Category : Local;;22660.0;[22660];False;False;22694;peer39;ott-ctv;channel category : local;['channel category', 'local']
1.5;20;18;OTT-CTV : Channel Category : Military;;22660.0;[22660];False;False;22695;peer39;ott-ctv;channel category : military;['channel category', 'military']
1.5;20;18;OTT-CTV : Channel Category : Nature;;22660.0;[22660];False;False;22696;peer39;ott-ctv;channel category : nature;['channel category', 'nature']
1.5;20;18;OTT-CTV : Channel Category : News;;22660.0;[22660];False;False;22697;peer39;ott-ctv;channel category : news;['channel category', 'news']
1.5;20;18;OTT-CTV : Channel Category : News : Divisive News;;22743.0;[22743];False;False;22698;peer39;ott-ctv;channel category : news : divisive news;['channel category', 'news', 'divisive news']
1.5;20;18;OTT-CTV : Channel Category : Pets;;22660.0;[22660];False;False;22699;peer39;ott-ctv;channel category : pets;['channel category', 'pets']
1.5;20;18;OTT-CTV : Channel Category : Recreation;;22660.0;[22660];False;False;22700;peer39;ott-ctv;channel category : recreation;['channel category', 'recreation']
1.5;20;18;OTT-CTV : Channel Category : Recreation : OUTDOOR;;22743.0;[22743];False;False;22701;peer39;ott-ctv;channel category : recreation : outdoor;['channel category', 'recreation', 'outdoor']
1.5;20;18;OTT-CTV : Channel Category : Religion;;22660.0;[22660];False;False;22702;peer39;ott-ctv;channel category : religion;['channel category', 'religion']
1.5;20;18;OTT-CTV : Channel Category : Science;;22660.0;[22660];False;False;22704;peer39;ott-ctv;channel category : science;['channel category', 'science']
1.5;20;18;OTT-CTV : Channel Category : Sci-Fi;;22660.0;[22660];False;False;22703;peer39;ott-ctv;channel category : sci-fi;['channel category', 'sci-fi']
1.5;20;18;OTT-CTV : Channel Category : Shopping;;22660.0;[22660];False;False;22705;peer39;ott-ctv;channel category : shopping;['channel category', 'shopping']
1.5;20;18;OTT-CTV : Channel Category : Sports;;22660.0;[22660];False;False;22706;peer39;ott-ctv;channel category : sports;['channel category', 'sports']
